Row Labels,<=-2,>-0.25 and <=0,>-0.5 and <=-0.25,>-0.75 and <=-0.5,>-1 and <=-0.75,>-1.25 and <=-1,>-1.5 and <=-1.25,>-1.75 and <=-1.5,>-2 and <=-1.75,>0 and <=0.25,>0.25,Grand Total
05/01/21,,8.877603763,7.232880141,6.498070098,6.323761788,4.86199705,3.208076103,0.315231435,4.884177403,17.03936171,32.75955165,92.00071114
06/01/21,,9.09363942,8.157413606,8.504475855,5.465260801,4.648055067,0.279368323,10.928265,,13.6900719,32.75545352,93.52200349
07/01/21,,8.766812076,7.930218921,8.024106716,5.889923597,3.995423822,0.984875241,11.12980816,,12.9391941,29.45947229,89.11983492
08/01/21,,11.54600598,12.60981971,14.22965707,8.891998596,5.042743702,1.665105319,5.264752726,,14.38473594,31.19286474,104.8276838
09/01/21,,11.52014853,12.01631312,14.62626768,9.298420789,5.546809606,-0.328115361,10.37240515,,14.13315866,30.18503551,107.3704437
10/01/21,,10.53239149,9.997347359,10.52724737,9.117008687,4.909347709,0.201943973,65.77538834,,15.10269044,29.34649802,155.5098634
11/01/21,,10.22754364,8.725912869,8.158998212,7.650501655,5.356154557,2.88083498,0.917390304,1.918380932,15.37111489,28.05787181,89.26470385
12/01/21,,9.750584123,8.241907182,7.597204653,7.060245265,5.475436722,2.772735944,-0.422128537,2.068885462,13.37252039,25.6222995,81.5396907
01/01/22,,7.867878848,6.366218655,6.245665529,5.869514822,4.767657424,4.114245253,2.157309884,2.097663917,10.65664094,21.24862025,71.39141552
02/01/22,0.933500906,10.03534515,7.520720275,5.918092819,5.570367366,5.261516471,4.783057377,3.267800347,0.998235219,14.49820784,21.98651326,80.77335703
03/01/22,4.671344734,16.34319333,12.89050238,9.338925762,7.723621336,6.841401907,6.477558563,6.168841549,4.500200651,19.6711938,26.06217408,120.6889581
04/01/22,6.073631339,18.29352137,15.40852001,13.11232164,10.05385038,7.903608239,6.848988907,6.676093338,6.839849918,19.80190933,23.43591776,134.4482122
05/01/22,5.98494846,18.21372152,16.6528924,15.17133127,14.17686541,11.96254421,10.84589426,8.749268328,7.099665137,18.82815136,20.38832426,148.0736066
06/01/22,6.618895953,15.91761548,14.90133222,14.8419883,13.63466669,12.92146191,11.53233701,10.3249801,9.086286493,16.65882895,17.95741027,144.3958034
