Row Labels,<=-2,>-0.25 and <=0,>-0.5 and <=-0.25,>-0.75 and <=-0.5,>-1 and <=-0.75,>-1.25 and <=-1,>-1.5 and <=-1.25,>-1.75 and <=-1.5,>-2 and <=-1.75,>0 and <=0.25,>0.25,Grand Total
07/01/17,,10.81618597,8.385464587,12.79768431,13.47156706,21.69487422,24.93661885,28.41022205,16.00843052,10.79943428,13.02093943,160.3414213
08/01/17,,10.01397008,17.31136409,13.70886214,16.74899328,18.70399322,30.43639107,24.42048513,17.76703945,10.0577087,15.94046315,175.1092703
09/01/17,,7.641221733,8.243455916,11.04842878,11.98501996,22.20261116,19.31607103,15.53840702,16.16416207,11.12367249,15.36544811,138.6284983
10/01/17,,17.06761812,12.93573994,13.06372369,7.819221495,19.98487997,24.12449969,33.10379166,17.27632342,10.90310753,14.71317612,170.9920816
11/01/17,,8.967467502,11.89793385,16.33877209,14.17085272,24.46805936,16.72220726,19.65785395,17.65585862,9.47386316,15.2444608,154.5973293
12/01/17,,10.04437426,9.280157575,7.73729544,12.42217892,16.35717665,19.09323079,24.79304714,17.15736061,9.329785814,13.61721054,139.8318177
01/01/18,,7.590813844,12.32671856,12.16523482,8.830170159,19.52832924,18.64982628,15.80124262,14.82174784,8.646588053,13.09400449,131.4546759
02/01/18,14.28038114,9.916334807,12.44099241,8.833369303,12.88068506,14.56633175,16.11696369,20.89092165,14.68250051,8.373973018,11.29798408,144.2804374
03/01/18,12.23816789,11.32887972,8.935600293,11.52227195,12.85614451,12.12742603,8.858873812,12.7701787,15.1099561,14.50553288,12.50592319,132.7589551
04/01/18,12.66611301,11.50839061,10.48276906,13.31808235,11.49047711,11.3132326,15.30372336,17.97185145,14.15367966,10.11053275,14.40135437,142.7202063
05/01/18,14.18866041,15.13592293,10.2771571,8.679645602,10.35196705,10.65283325,10.67382121,24.07805809,21.37732606,11.37104507,15.39594546,152.1823822
06/01/18,14.36159566,13.40873699,9.186633917,14.33321275,11.31805211,20.39711823,10.33258866,13.91133308,13.30285371,15.68350369,13.71420017,149.949829
07/01/18,14.85225903,13.73798735,10.08306471,9.250368193,5.653210441,11.39669888,8.694169086,9.67539456,19.67958192,10.88881549,13.696673,127.6082227
08/01/18,14.07521115,10.89681053,13.15234005,9.519868749,13.50598267,9.853243489,10.03029111,16.97987693,17.53161606,11.15110618,15.52310748,142.2194544
09/01/18,11.66564301,11.18959361,9.345955944,8.020502666,7.337043368,11.61765355,6.095811548,10.70765182,14.71286259,8.696001685,13.03833269,112.4270525
10/01/18,11.87875894,10.23234936,8.670468358,9.055125259,7.429622915,9.900815655,7.650829506,11.87904078,6.844569938,12.11109225,12.95553288,108.6082058
11/01/18,10.3941412,9.974957937,9.682159882,9.501394173,8.786426721,6.113213891,12.39678059,6.223964289,14.35497859,10.85959168,11.209497,109.497106
12/01/18,10.1013134,9.713904383,8.666558636,7.990247423,7.465604094,5.227738456,7.458086143,6.301649622,4.907639747,11.22204193,11.90522237,90.9600062
01/01/19,9.126571491,8.472944261,7.320232361,6.283462343,8.648619153,4.863548379,6.757110911,5.422110225,6.97744085,5.499460906,11.24717373,80.61867461
02/01/19,9.345530896,7.56178513,6.663820489,6.499420028,8.662838176,3.271038439,6.223428435,7.75165815,15.02146902,8.709009724,10.70615915,90.41615764
03/01/19,9.450826968,6.752490386,8.757775925,6.40233424,8.440427911,8.332657028,9.683954127,7.644792871,14.36925969,8.943552628,10.20506917,98.98314094
04/01/19,10.38745772,8.715666031,8.317373165,5.972190192,12.95217599,9.787526588,8.66917402,8.945105216,7.148379993,9.571834002,11.62406481,102.0909477
05/01/19,11.69139261,10.69180605,10.6892995,11.86528023,10.31633583,10.85802017,15.77417787,12.09887139,8.840772003,7.432998181,13.26009204,123.5190459
06/01/19,10.30030551,8.217942254,9.119167663,13.78909821,15.55007509,11.88704428,13.80980597,18.58974068,13.55610343,12.03853509,11.53546575,138.3932839
07/01/19,,11.19918597,8.36589472,10.05586412,25.57679781,22.0406155,14.64776355,12.57223069,10.57617039,9.070698036,13.02006024,137.125281
08/01/19,,9.253507081,13.54923066,13.5759814,18.80602857,15.58033221,20.48285054,14.22328586,13.57190035,10.27255808,12.90039701,142.2160718
09/01/19,,9.954297736,10.48057958,7.528625025,16.56948195,11.27967313,14.24331958,12.65843237,,11.48085142,13.06773448,107.2629953
10/01/19,,13.25277973,10.49668688,15.10854806,19.64214126,15.23521732,12.91009464,13.55523057,,14.4315377,14.3506478,128.982884
11/01/19,,8.947838694,8.548098402,10.69319893,12.63057972,19.27249534,9.997191334,11.4559823,,11.26206204,12.48932592,105.2967727
12/01/19,,12.84789731,7.313211306,16.89797695,16.99676916,13.91006238,21.78072963,14.83430767,,11.89748065,13.49171604,129.9701511
01/01/20,,6.510507095,9.408042225,9.902736958,19.28302702,14.66368231,11.33579758,12.24885281,,10.71400968,13.5408343,107.60749
02/01/20,,10.64178065,12.56954162,12.90314941,20.55307056,12.50376397,8.211228813,9.09874424,,13.67760784,12.17104836,112.3299355
03/01/20,,12.26381592,12.67867821,23.09286009,17.74237495,8.373906532,15.06404283,,,14.34435789,15.18918317,118.7492196
04/01/20,,16.73096465,12.89920431,15.21806361,7.824164,13.37091579,13.46046034,,,19.60357879,18.74269698,117.8500485
05/01/20,,12.91074763,11.62208208,18.37576623,17.55686451,14.97991606,13.90775761,,,14.48425607,18.68299945,122.5203896
